,geometry,elevation[km],latitude,longitude,point_distances[km],cumulative_distance[km],speed_limit[km/s],is_stop,is_signal
1928,POINT (-121.991965 47.204645),0.23263841856444722,-121.99196488372006,47.20464537546419,0.014538990192818796,28.446284376122684,0.011176,False,False
1929,POINT (-121.991834 47.204582),0.23249601618671764,-121.9918340878166,47.20458190094971,0.014539245900614771,28.460823622023298,0.011176,False,False
1930,POINT (-121.991703 47.204518),0.23319485528840161,-121.99170329191313,47.204518426435236,0.0145551686603581,28.475378790683656,0.011176,False,False
1931,POINT (-121.991572 47.204455),0.232322171499,-121.99157249600967,47.204454951920766,0.01456438466139095,28.489943175345047,0.011176,False,False
1932,POINT (-121.991441 47.204392),0.2322075693894696,-121.99144136375895,47.2043921759439,0.014546631166348278,28.504489806511394,0.011176,False,False
1933,POINT (-121.99131 47.20433),0.2318196369914472,-121.99131018008217,47.204329506770485,0.014552461823890344,28.519042268335284,0.011176,False,False
1934,POINT (-121.991179 47.204267),0.2313287279186064,-121.99117899640538,47.204266837597075,0.014555408483993651,28.533597676819277,0.011176,False,False
1935,POINT (-121.991048 47.204204),0.230807015269476,-121.99104781272861,47.20420416842366,0.014556317481297164,28.548153994300574,0.011176,False,False
1936,POINT (-121.990917 47.204141),0.2302886252107032,-121.99091662905182,47.20414149925024,0.01455603628293857,28.562710030583514,0.011176,False,False
1937,POINT (-121.990785 47.204079),0.229798615216176,-121.99078544537504,47.20407883007683,0.014554890675061709,28.577264921258575,0.011176,False,False
1938,POINT (-121.990654 47.204016),0.22958401577593202,-121.99065426169825,47.204016160903414,0.014548060137400601,28.591812981395975,0.011176,False,False
1939,POINT (-121.990523 47.203954),0.2294289026603016,-121.99052294305926,47.2039537750928,0.014550427539982525,28.60636340893596,0.011176,False,False
1940,POINT (-121.990392 47.203891),0.22900082002477443,-121.9903916134101,47.20389141239878,0.014556006206874644,28.620919415142833,0.011176,False,False
1941,POINT (-121.99026 47.203829),0.2285611468367616,-121.99026028376095,47.20382904970477,0.014556190483199933,28.635475605626034,0.011176,False,False
1942,POINT (-121.990129 47.203767),0.22866540027824162,-121.9901289541118,47.203766687010756,0.014549760958113056,28.650025366584146,0.011176,False,False
1943,POINT (-121.989998 47.203704),0.228125510893608,-121.98999762446265,47.203704324316746,0.014559239722405071,28.66458460630655,0.011176,False,False
1944,POINT (-121.989866 47.203642),0.22778547132974641,-121.9898662948135,47.20364196162273,0.014553037915496449,28.67913764422205,0.011176,False,False
1945,POINT (-121.989735 47.20358),0.22769922344168878,-121.98973496516435,47.20357959892872,0.014549159033539382,28.693686803255588,0.011176,False,True
1946,POINT (-121.989604 47.203516),0.2279323336032552,-121.98960403982356,47.203516392340376,0.014540718171641865,28.70822752142723,0.011176,False,False
1947,POINT (-121.989473 47.203453),0.22987563476790243,-121.9894731443497,47.2034531234122,0.014667278716184217,28.722894800143415,0.011176,False,False
1948,POINT (-121.989342 47.20339),0.22742561452820162,-121.98934224887584,47.20338985448402,0.014742809275848007,28.737637609419263,0.011176,False,False
1949,POINT (-121.989211 47.203327),0.2273005359421896,-121.98921135340197,47.20332658555585,0.014538179074288273,28.752175788493552,0.011176,False,False
1950,POINT (-121.98908 47.203263),0.227214542630712,-121.98908045792811,47.20326331662768,0.01453772954069161,28.766713518034244,0.011176,False,False
1951,POINT (-121.98895 47.2032),0.22713285791259843,-121.98894956245424,47.2032000476995,0.014537538867871647,28.781251056902114,0.011176,False,False
1952,POINT (-121.988819 47.203137),0.2271700359157632,-121.9888186471914,47.20313681977418,0.014537673536815694,28.79578873043893,0.011176,False,False
1953,POINT (-121.988688 47.203074),0.22724359166512081,-121.98868767689915,47.20307370587,0.014538994814235949,28.810327725253163,0.011176,False,False
1954,POINT (-121.988557 47.203011),0.2272948362477216,-121.98855670660691,47.20301059196581,0.014538733887662485,28.824866459140825,0.011176,False,False
1955,POINT (-121.988426 47.202947),0.2273236234159536,-121.98842573631467,47.20294747806162,0.014538506884020128,28.839404966024844,0.011176,False,False
1956,POINT (-121.988295 47.202884),0.227351029801476,-121.98829476602243,47.202884364157434,0.014538338994320008,28.853943305019165,0.011176,False,False
1957,POINT (-121.988164 47.202821),0.22735530279541918,-121.9881637957302,47.202821250253244,0.014538148544799167,28.868481453563962,0.011176,False,False
1958,POINT (-121.988033 47.202758),0.22732801071264,-121.98803282543795,47.20275813634906,0.014538008264233388,28.883019461828194,0.011176,False,False
1959,POINT (-121.987902 47.202695),0.22731060096305522,-121.98790185514572,47.20269502244487,0.01453782777298449,28.897557289601178,0.011176,False,False
1960,POINT (-121.987771 47.202632),0.2272774543928232,-121.98777088485348,47.20263190854069,0.014537689814737834,28.912094979415915,0.011176,False,False
1961,POINT (-121.98764 47.202569),0.22728172851818398,-121.98763984338689,47.20256894269002,0.01453923152732888,28.926634210943245,0.011176,False,False
1962,POINT (-121.987509 47.202506),0.2272806006106608,-121.98750875435476,47.20250607578291,0.014540240929577676,28.941174451872822,0.011176,False,False
1963,POINT (-121.987378 47.202443),0.22730504719737843,-121.9873776722852,47.20244319436199,0.014539925798604107,28.955714377671427,0.011176,False,False
1964,POINT (-121.987247 47.20238),0.227370636823476,-121.98724659811145,47.20238029648187,0.014539694567069116,28.970254072238497,0.011176,False,False
1965,POINT (-121.987116 47.202317),0.22736039748505205,-121.98711552393769,47.20231739860174,0.01453938581185986,28.984793458050355,0.011176,False,False
1966,POINT (-121.986984 47.202255),0.2273338898355528,-121.98698444976392,47.202254500721615,0.014539241923242838,28.999332699973596,0.011176,False,False
1967,POINT (-121.986853 47.202192),0.22728752145584882,-121.98685337559017,47.202191602841495,0.014539127224379583,29.013871827197978,0.011176,False,False
1968,POINT (-121.986722 47.202129),0.22722525881014322,-121.9867223014164,47.20212870496137,0.014539022107303625,29.02841084930528,0.011176,False,False
1969,POINT (-121.986591 47.202066),0.23069535680282643,-121.98659122724266,47.20206580708124,0.01494710952951789,29.0433579588348,0.011176,False,False
1970,POINT (-121.98646 47.202003),0.2271097065798816,-121.98646015306889,47.20200290920112,0.014974198012756817,29.058332156847555,0.011176,False,False
1971,POINT (-121.986329 47.20194),0.23086999448596082,-121.98632907889514,47.20194001132099,0.015016813856036124,29.07334897070359,0.011176,False,False
